user,song_id,play_count,song,album,artist,year
o12NvIwawMAIl9Dw,4C27816730FB4CD5A9B5C11DC6FCF69B,0,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
tRFa8WSFTfn3xgHr,4C27816730FB4CD5A9B5C11DC6FCF69B,5,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
ApsA241qIQQDuZZI,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
M6uTQJhwHpGoXP07,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
BPAzapEohGq0PjbJ,4C27816730FB4CD5A9B5C11DC6FCF69B,4,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
1ZYHmzr3MFJ4uBBk,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
FizdBqjyzgWJ3zz0,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
TR4rBtkBrd0U2VzB,4C27816730FB4CD5A9B5C11DC6FCF69B,3,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
sLtcEa0QjoHB31jP,4C27816730FB4CD5A9B5C11DC6FCF69B,3,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
am1BwL6fZe2mipXs,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
zBxLLRq0WZgm7u1u,4C27816730FB4CD5A9B5C11DC6FCF69B,1,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
1TjoFj1MDKYdiyNX,4C27816730FB4CD5A9B5C11DC6FCF69B,0,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
PegLAfKFm57qQO8f,4C27816730FB4CD5A9B5C11DC6FCF69B,4,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
DGDajBroVSW2v0of,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
XkWdpH33UPNZAcaL,4C27816730FB4CD5A9B5C11DC6FCF69B,4,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
xVNOzwSSHQZ4HtBw,4C27816730FB4CD5A9B5C11DC6FCF69B,5,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
tw2uEDqPEpMnhxyF,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
HXMvOFEDy5XtYCEw,4C27816730FB4CD5A9B5C11DC6FCF69B,3,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
kB2JCCNQrsOsf1So,4C27816730FB4CD5A9B5C11DC6FCF69B,1,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
CjTjTTPo2VVywhRC,4C27816730FB4CD5A9B5C11DC6FCF69B,2,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
nUYDibbf7CKTT219,4C27816730FB4CD5A9B5C11DC6FCF69B,4,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
KMJ8kVziSzZjFHtV,4C27816730FB4CD5A9B5C11DC6FCF69B,4,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
iMsEP5FOBycj6Yie,4C27816730FB4CD5A9B5C11DC6FCF69B,1,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
ZMQl87Bz0ZPOnZlo,4C27816730FB4CD5A9B5C11DC6FCF69B,0,当爱已成往事 李宗盛&梁静茹,理性与感性作品音乐会,李宗盛,2007
cRXSTVpU9uN19f7C,0050152A5E1B424D81F6D9BECE20EBEF,3,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
xfIaN3B3iYkfQqSP,0050152A5E1B424D81F6D9BECE20EBEF,5,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
Fn6zMLtYKDb9MOq7,0050152A5E1B424D81F6D9BECE20EBEF,2,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
cKJ3Rfg5BPuA7Occ,0050152A5E1B424D81F6D9BECE20EBEF,2,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
pqeC9W2OzKI9VEQ1,0050152A5E1B424D81F6D9BECE20EBEF,1,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
1ZYHmzr3MFJ4uBBk,0050152A5E1B424D81F6D9BECE20EBEF,1,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
UmjAl65ezQouAMZ8,0050152A5E1B424D81F6D9BECE20EBEF,3,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
PegLAfKFm57qQO8f,0050152A5E1B424D81F6D9BECE20EBEF,0,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
0wujwwoIXeAIuDna,0050152A5E1B424D81F6D9BECE20EBEF,5,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
DTLZuVvY5Z4lyWYM,0050152A5E1B424D81F6D9BECE20EBEF,3,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
ODVAOoVfqUCCNvf3,0050152A5E1B424D81F6D9BECE20EBEF,8,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
XjfWfVKggYG5Qy4F,0050152A5E1B424D81F6D9BECE20EBEF,0,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
5YdoqdxYnrhj8vst,0050152A5E1B424D81F6D9BECE20EBEF,0,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
5fiESWJ9gTreJhda,0050152A5E1B424D81F6D9BECE20EBEF,3,我是一只小小鸟,理性与感性作品音乐会,李宗盛,2007
uH9RS0Zmt1KcoEqk,D1E141BBE3B3458D8FC551B1632C7F57,5,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
SfvSoJuYNETZqncC,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
6oYo6TgqKPMCQZ8x,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
5Fo27ccRZ9Pk67ro,D1E141BBE3B3458D8FC551B1632C7F57,2,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
crEpIAVwcbp3XMOg,D1E141BBE3B3458D8FC551B1632C7F57,1,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
WtS11NWr4X9jwspj,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
nQIhnEonKwfyHqtE,D1E141BBE3B3458D8FC551B1632C7F57,1,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
gSYyGuNGi3ycJNHl,D1E141BBE3B3458D8FC551B1632C7F57,2,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
h71bhhZ8nqGDm9bT,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
SNxdNcmeOOu7htHC,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
8sp3qlAHqWADjWJE,D1E141BBE3B3458D8FC551B1632C7F57,7,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
HySumFQMZ4EdziRQ,D1E141BBE3B3458D8FC551B1632C7F57,4,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
VrUWnlNQMUETKHPY,D1E141BBE3B3458D8FC551B1632C7F57,1,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
NwPeTzlKahBXV7Bl,D1E141BBE3B3458D8FC551B1632C7F57,5,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
0wujwwoIXeAIuDna,D1E141BBE3B3458D8FC551B1632C7F57,4,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
OM05iSZDNSvGDoxw,D1E141BBE3B3458D8FC551B1632C7F57,2,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
wJrH9hsV5tR0vmf6,D1E141BBE3B3458D8FC551B1632C7F57,2,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
yQ7Kq5VaPipRSR0I,D1E141BBE3B3458D8FC551B1632C7F57,1,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
F6UyK0zCPFoXlps9,D1E141BBE3B3458D8FC551B1632C7F57,1,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
SynfaquMWCDtgKK5,D1E141BBE3B3458D8FC551B1632C7F57,0,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
KcqeVRpw3p1fqcXB,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
FSc4hITPdvot9uMr,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
Vq3twiKlS4IXDhfs,D1E141BBE3B3458D8FC551B1632C7F57,3,我是真的爱你,理性与感性作品音乐会,李宗盛,2007
ufN3KwgrzukeVXRJ,80106FE2C71F4C0C82CC3A628285E89F,5,爱的代价,理性与感性作品音乐会,李宗盛,2007
uH9RS0Zmt1KcoEqk,80106FE2C71F4C0C82CC3A628285E89F,4,爱的代价,理性与感性作品音乐会,李宗盛,2007
QOSQJqbcUnyGKtHC,80106FE2C71F4C0C82CC3A628285E89F,1,爱的代价,理性与感性作品音乐会,李宗盛,2007
DBl0LTJ37RV9a0eL,80106FE2C71F4C0C82CC3A628285E89F,4,爱的代价,理性与感性作品音乐会,李宗盛,2007
HTk0e7cT4uwXB6UC,80106FE2C71F4C0C82CC3A628285E89F,4,爱的代价,理性与感性作品音乐会,李宗盛,2007
DfiQmSBRSxdRk9TB,80106FE2C71F4C0C82CC3A628285E89F,3,爱的代价,理性与感性作品音乐会,李宗盛,2007
UYXuIn4DwAGCjcgE,80106FE2C71F4C0C82CC3A628285E89F,2,爱的代价,理性与感性作品音乐会,李宗盛,2007
RAKpc0nxPr6TUz79,80106FE2C71F4C0C82CC3A628285E89F,5,爱的代价,理性与感性作品音乐会,李宗盛,2007
QMrWErMbCrcDNlZV,80106FE2C71F4C0C82CC3A628285E89F,4,爱的代价,理性与感性作品音乐会,李宗盛,2007
wki5qZwrLlzLGGI8,80106FE2C71F4C0C82CC3A628285E89F,3,爱的代价,理性与感性作品音乐会,李宗盛,2007
cSaqNTuBqJozHfOG,80106FE2C71F4C0C82CC3A628285E89F,4,爱的代价,理性与感性作品音乐会,李宗盛,2007
Sn87tpRt9exD25vz,80106FE2C71F4C0C82CC3A628285E89F,3,爱的代价,理性与感性作品音乐会,李宗盛,2007
Zx0wayeuO8K5Hc53,80106FE2C71F4C0C82CC3A628285E89F,3,爱的代价,理性与感性作品音乐会,李宗盛,2007
bSqH12e4HSbCqosH,80106FE2C71F4C0C82CC3A628285E89F,7,爱的代价,理性与感性作品音乐会,李宗盛,2007
WHx5u18E1jNsp8ud,80106FE2C71F4C0C82CC3A628285E89F,5,爱的代价,理性与感性作品音乐会,李宗盛,2007
Vq3twiKlS4IXDhfs,80106FE2C71F4C0C82CC3A628285E89F,5,爱的代价,理性与感性作品音乐会,李宗盛,2007
vMgq9b17w9m9YAKx,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
jlrJUBaqNBmcxFKH,C44438239CF94A9CB6F12FC0317653CF,3,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
INf6rna0SiCIbmia,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
dBEHRcNqvyLBcudF,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
Img79IAIsgTps7H0,C44438239CF94A9CB6F12FC0317653CF,6,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
5EvtNeBiD3WDPTkI,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
vT9tst0ZIn3qcbcI,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
maIkmrSu5IubPZ9y,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
5j9Z2X7KEQizp2mL,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
wJrH9hsV5tR0vmf6,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
3I25KETb5uR3YdoJ,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
kqMQZrX6BV4JDbbv,C44438239CF94A9CB6F12FC0317653CF,5,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
my4XoceHAhRd1AIo,C44438239CF94A9CB6F12FC0317653CF,3,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
HXMvOFEDy5XtYCEw,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
WeozezTEjRAqvHz0,C44438239CF94A9CB6F12FC0317653CF,2,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
oM2NQs9NNk3ohXwi,C44438239CF94A9CB6F12FC0317653CF,3,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
EX3U285060YAEawJ,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
2Swwu4PW1lFkXqKC,C44438239CF94A9CB6F12FC0317653CF,1,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
8xIc59z9z0lITAKU,C44438239CF94A9CB6F12FC0317653CF,3,生命中的精灵,理性与感性作品音乐会,李宗盛,2007
Bg4XICXkkZWJceTA,AF5DD847315447399DDCCBEE54A7D6BE,3,真心英雄,理性与感性作品音乐会,李宗盛,2007
iZp9UeUt4xJGwWLd,AF5DD847315447399DDCCBEE54A7D6BE,2,真心英雄,理性与感性作品音乐会,李宗盛,2007
jCytsXKUOOUPGaI6,AF5DD847315447399DDCCBEE54A7D6BE,4,真心英雄,理性与感性作品音乐会,李宗盛,2007
nP4Yues8Wl1v1rDX,AF5DD847315447399DDCCBEE54A7D6BE,3,真心英雄,理性与感性作品音乐会,李宗盛,2007
fgYlmZgOBo5yk8sf,AF5DD847315447399DDCCBEE54A7D6BE,2,真心英雄,理性与感性作品音乐会,李宗盛,2007
ucm4xwmVJSJCUtdl,AF5DD847315447399DDCCBEE54A7D6BE,2,真心英雄,理性与感性作品音乐会,李宗盛,2007
5j66L5yMj7UhFwhC,AF5DD847315447399DDCCBEE54A7D6BE,0,真心英雄,理性与感性作品音乐会,李宗盛,2007
r1sf6PDNASUxwkdm,AF5DD847315447399DDCCBEE54A7D6BE,3,真心英雄,理性与感性作品音乐会,李宗盛,2007
vT9tst0ZIn3qcbcI,AF5DD847315447399DDCCBEE54A7D6BE,1,真心英雄,理性与感性作品音乐会,李宗盛,2007
1Gh7KFlCOwjj6oUz,AF5DD847315447399DDCCBEE54A7D6BE,1,真心英雄,理性与感性作品音乐会,李宗盛,2007
JE1Vwrvqr8mWkYma,AF5DD847315447399DDCCBEE54A7D6BE,2,真心英雄,理性与感性作品音乐会,李宗盛,2007
NwPeTzlKahBXV7Bl,AF5DD847315447399DDCCBEE54A7D6BE,1,真心英雄,理性与感性作品音乐会,李宗盛,2007
SlHT2chT4aagKNvN,AF5DD847315447399DDCCBEE54A7D6BE,2,真心英雄,理性与感性作品音乐会,李宗盛,2007
ILJ7A6ds2zYrXMUO,AF5DD847315447399DDCCBEE54A7D6BE,6,真心英雄,理性与感性作品音乐会,李宗盛,2007
hc76xmkBVI4eM0hu,AF5DD847315447399DDCCBEE54A7D6BE,4,真心英雄,理性与感性作品音乐会,李宗盛,2007
yhElpY20vrZLJXBT,351EF23F9A5D4E3CA684C3198B619AE9,2,阴天,理性与感性作品音乐会,李宗盛,2007
VibmPejbaOMswA22,351EF23F9A5D4E3CA684C3198B619AE9,3,阴天,理性与感性作品音乐会,李宗盛,2007
6HeRIGNK7aVi1yes,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
Gn5ymVDxhFRAHWXv,351EF23F9A5D4E3CA684C3198B619AE9,4,阴天,理性与感性作品音乐会,李宗盛,2007
ByBY2wqNMKyWCGqL,351EF23F9A5D4E3CA684C3198B619AE9,3,阴天,理性与感性作品音乐会,李宗盛,2007
sZ3dAtcW2FKT0x6j,351EF23F9A5D4E3CA684C3198B619AE9,5,阴天,理性与感性作品音乐会,李宗盛,2007
5EvtNeBiD3WDPTkI,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
VTZ2oweyUf6EnrO0,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
dOlVGrAJiEPXCMF3,351EF23F9A5D4E3CA684C3198B619AE9,6,阴天,理性与感性作品音乐会,李宗盛,2007
HjB4b2EXXMWXLzBI,351EF23F9A5D4E3CA684C3198B619AE9,0,阴天,理性与感性作品音乐会,李宗盛,2007
z7zrBaMYH2HSSA7D,351EF23F9A5D4E3CA684C3198B619AE9,2,阴天,理性与感性作品音乐会,李宗盛,2007
sLtcEa0QjoHB31jP,351EF23F9A5D4E3CA684C3198B619AE9,4,阴天,理性与感性作品音乐会,李宗盛,2007
YxQbTS9p2HFHcEfj,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
BeCJt1WUrzofV9Bj,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
1vsGeKRL6LJSY4Rp,351EF23F9A5D4E3CA684C3198B619AE9,4,阴天,理性与感性作品音乐会,李宗盛,2007
KcqeVRpw3p1fqcXB,351EF23F9A5D4E3CA684C3198B619AE9,1,阴天,理性与感性作品音乐会,李宗盛,2007
6HeRIGNK7aVi1yes,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
7TeOmBDmRbvQJ059,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
fgYlmZgOBo5yk8sf,BAABD4E09D764E5AB3659B3505E9E9DE,8,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
tRFa8WSFTfn3xgHr,BAABD4E09D764E5AB3659B3505E9E9DE,4,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
DH1kvqn5dQexv6e2,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
UYXuIn4DwAGCjcgE,BAABD4E09D764E5AB3659B3505E9E9DE,3,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
rDeQOgDVlgw3a9kZ,BAABD4E09D764E5AB3659B3505E9E9DE,4,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
ehscFKmPsUj2CQwb,BAABD4E09D764E5AB3659B3505E9E9DE,6,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
AgeQ0vLK6NUtJkbR,BAABD4E09D764E5AB3659B3505E9E9DE,4,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
DGDajBroVSW2v0of,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
sNWz4dXqeR06NxNb,BAABD4E09D764E5AB3659B3505E9E9DE,0,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
WeoBkUaiKpJ3Y8QQ,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
ZEgsVftwRmGzv0Se,BAABD4E09D764E5AB3659B3505E9E9DE,3,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
tbIpUMCVsvHZOOKG,BAABD4E09D764E5AB3659B3505E9E9DE,1,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
22TsTxYmOsR21pNC,BAABD4E09D764E5AB3659B3505E9E9DE,1,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
ILJ7A6ds2zYrXMUO,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
ONOIPSqqZRl2E5Js,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
zTSDD3IvEyX90tbN,BAABD4E09D764E5AB3659B3505E9E9DE,4,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
9lRaDUgUhtxoA7Ck,BAABD4E09D764E5AB3659B3505E9E9DE,2,鬼迷心窍 李宗盛&周华健,理性与感性作品音乐会,李宗盛,2007
ZqX3237udj6T9Sun,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
1xwdbZi6L1BbfdJN,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
soCfUP7goQH98NqS,1B70F297C850452E9C9428BFEC7A1ADD,3,南飞雁,新贵妃醉酒,李玉刚,2010
P1GWvqsG0hH4y1TC,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
xlwLm3MHz2oZyIaa,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
DwOGBZNS0ot57nwI,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
FDmfXEQBZ7aC8tIK,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
lmHVSoyKWLW9oHzx,1B70F297C850452E9C9428BFEC7A1ADD,3,南飞雁,新贵妃醉酒,李玉刚,2010
TVqdHY07srtb9riz,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
h71bhhZ8nqGDm9bT,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
mnru8gX28jKScJ6O,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
JU2OOUzR3ELOXIN6,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
hiydXwq5pMd0k1kR,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
Zx0wayeuO8K5Hc53,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
JbYp8g2oILo4mhuW,1B70F297C850452E9C9428BFEC7A1ADD,3,南飞雁,新贵妃醉酒,李玉刚,2010
PjzvUgsqpp8sndIr,1B70F297C850452E9C9428BFEC7A1ADD,2,南飞雁,新贵妃醉酒,李玉刚,2010
UPDtYry4oPFGkANU,1B70F297C850452E9C9428BFEC7A1ADD,6,南飞雁,新贵妃醉酒,李玉刚,2010
obsMj8AYVM4SnWP1,1B70F297C850452E9C9428BFEC7A1ADD,3,南飞雁,新贵妃醉酒,李玉刚,2010
WeozezTEjRAqvHz0,1B70F297C850452E9C9428BFEC7A1ADD,1,南飞雁,新贵妃醉酒,李玉刚,2010
pozejg8ZQEDkwXGS,1B70F297C850452E9C9428BFEC7A1ADD,7,南飞雁,新贵妃醉酒,李玉刚,2010
1vsGeKRL6LJSY4Rp,1B70F297C850452E9C9428BFEC7A1ADD,3,南飞雁,新贵妃醉酒,李玉刚,2010
WtS11NWr4X9jwspj,ED43E4CF7FC34277BA127B649CC421C8,1,天池,新贵妃醉酒,李玉刚,2010
eauHQ5btrikF4Q44,ED43E4CF7FC34277BA127B649CC421C8,1,天池,新贵妃醉酒,李玉刚,2010
umF7WiUcRd9pppnA,ED43E4CF7FC34277BA127B649CC421C8,3,天池,新贵妃醉酒,李玉刚,2010
8ZQtG8e0Oy9Fg5Gs,ED43E4CF7FC34277BA127B649CC421C8,7,天池,新贵妃醉酒,李玉刚,2010
SNxdNcmeOOu7htHC,ED43E4CF7FC34277BA127B649CC421C8,3,天池,新贵妃醉酒,李玉刚,2010
DBRaxvInKxjJRXiD,ED43E4CF7FC34277BA127B649CC421C8,3,天池,新贵妃醉酒,李玉刚,2010
Sn87tpRt9exD25vz,ED43E4CF7FC34277BA127B649CC421C8,2,天池,新贵妃醉酒,李玉刚,2010
81rPEVM1h2luP8Mk,ED43E4CF7FC34277BA127B649CC421C8,3,天池,新贵妃醉酒,李玉刚,2010
gwFAvp7i6jOBvEUV,ED43E4CF7FC34277BA127B649CC421C8,6,天池,新贵妃醉酒,李玉刚,2010
F6UyK0zCPFoXlps9,ED43E4CF7FC34277BA127B649CC421C8,0,天池,新贵妃醉酒,李玉刚,2010
xfIaN3B3iYkfQqSP,FB0017BBAD104F71B8EC6BCF42718706,0,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
e5ccX7MJo6MJutyJ,FB0017BBAD104F71B8EC6BCF42718706,3,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
maQqoOLojgZj9XlF,FB0017BBAD104F71B8EC6BCF42718706,4,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
e1HgJ6QivAF5VZUV,FB0017BBAD104F71B8EC6BCF42718706,4,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
QADwYDJm2UafEqtJ,FB0017BBAD104F71B8EC6BCF42718706,5,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
lmHVSoyKWLW9oHzx,FB0017BBAD104F71B8EC6BCF42718706,4,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
ApsA241qIQQDuZZI,FB0017BBAD104F71B8EC6BCF42718706,2,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
Lve2mDOSOKXZMyI3,FB0017BBAD104F71B8EC6BCF42718706,1,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
KsU5pxF3CLQQ7vqF,FB0017BBAD104F71B8EC6BCF42718706,1,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
rzajnd77kKcnIFVq,FB0017BBAD104F71B8EC6BCF42718706,4,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
FhhzMKIp4BLfWriQ,FB0017BBAD104F71B8EC6BCF42718706,1,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
vI8S8jRKJ5DBcNzO,FB0017BBAD104F71B8EC6BCF42718706,1,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
eeguoEZWnVl6MLej,FB0017BBAD104F71B8EC6BCF42718706,2,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
o8W8ggyN5N0eE2no,FB0017BBAD104F71B8EC6BCF42718706,4,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
QXNWe2rFHylDI4Jd,FB0017BBAD104F71B8EC6BCF42718706,1,新贵妃醉酒,新贵妃醉酒,李玉刚,2010
